marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
US,45466141,R2T6FXZ7B3CBRX,B005CK3GIQ,903406164,"System 2 Noticeably Thinning For Fine Hair Kit Nioxin 10.1oz Cleanser, 5.07oz Scalp Therapy, 3.38oz Scalp Treatment Unisex 3 Pc Kit",Beauty,4,3,4,N,Y,Smells good and it works!,"5 months after having my daughter I went to the doctor because I was losing a lot of hair. While I know this can be normal, it still concerned me. She recommended that I try this shampoo and conditioner treatment. I'm always skeptical of products like these that claim to miraculously help ailments. But so far I like it and it seems to be working. While I am still losing a lot of hair, it's not as much as it was before. I've been using this for about two weeks now and there is a difference in my hair and its thickness. It has definitely gotten thicker.<br /><br />The product itself smells really good and works really well. Normally I have to wash my hair twice to get it clean, but with this I only have to use the shampoo once and it's clean. The conditioner makes my hair really soft without it being oily (I have oily hair). The only downside to the conditioner is that I have to use a lot of it to use it the way it is intended. The leave-in treatment doesn't create build up. Again, I have oily hair and so normally I can't use leave-in products. It may be a little on the expensive side, but I'm glad I purchased it!",6/23/2015
US,2833283,R3QP1FDLW6SZKE,B00SAQ9DZY,292127037,"12 New, High Quality, Amber 2 ml (5/8 Dram) Glass Bottles, with Orifice Reducer and Black Cap.",Beauty,5,0,0,N,Y,Five Stars,Great!,8/23/2015
US,31877182,RJO1POUXGXTVY,B002WTCK50,147194821,DenTek Temparin One Step Max Hold 2.64 gram,Beauty,3,1,1,N,Y,Not as good as it says,"It falls easily but the description says that once put only a dentist can take it out but truth is more simple, you canremove it with just a few chews of a bubble gum",8/12/2015
US,36722403,R1W57ME8IWCCZZ,B00XWRPLMK,421026198,Grand Parfums Empty 2ml Amber Glass Micro Mini Rollon Dram Glass Bottles with Metal Roller Balls - Refillable Aromatherapy Essential Oil Roll On - Bulk - 1/2 Dram Pack of 6 -,Beauty,5,1,2,N,Y,Five Stars,"Great little bottles, extremely fast shipping!",7/27/2015
US,13425098,R3UK54YR65RP3T,B00BEEK5II,240455598,Elemis Pro-Collagen Marine Cream - 1.7 fl. oz.,Beauty,5,1,1,N,Y,Love Elemis,"I like this product. Lightweight, not greasy, moisturizes well.",4/1/2015
US,16449438,RAB522ZA9IE90,B00B3CUA0E,603208558,"Premium Quality 20 New Diamond Series Sqaure Empty Clear Plastic Cosmetic Containers 5 Gram Size Pot Jars Eyshadow Container Lot Size: Diameter: 1 1/2"" x 1 1/2"" (Comes With 1 Free Myo Eyeshadow Sample)",Beauty,3,0,0,N,Y,Limited uses,"Decent product, does the job. Update: after using several of those, I noticed they are not leak-proof (if you put it in your purse) and are fragile (cracks appeared right after I started using a few for travel). They are just the right size for eye shadow if you keep them at home.",1/6/2015
US,52752390,RKPZ66NKFEMF6,B007S69QAY,602097956,Conair Xtreme Instant Heat Jumbo And Super Jumbo Hot Rollers,Beauty,4,2,3,N,Y,"Very easy to use, and it heats up quickly.","It heats up very fast and it is easy to use. I have thick, very straight hair, and I am able to get some body. I like that there are two different size rollers. The clips do a good job holding the curlers up. The only reason I didn't give it five stars is because it came with less clips than there are rollers. Maybe mine was just a defect, but why wouldn't there be the same number of clips as there are rollers. However, it doesn't bother me that much.",12/7/2014
US,2546030,R1ZWD8EVBUIYTL,B007S69QAY,602097956,Conair Xtreme Instant Heat Jumbo And Super Jumbo Hot Rollers,Beauty,1,0,0,N,N,"These rollers burnt my scalp, clips didn't hold and ...","These rollers burnt my scalp, clips didn't hold and curl only held for about an hour. had to return this.",12/20/2014
US,14126497,RAGTO0GII9GJL,B00461F4PA,608719013,"Baby Foot Exfoliant Foot Peel, Lavender Scented, 2.4 Fl. Oz.",Beauty,5,0,0,N,Y,Great buy!,This really works!! Great buy!!,8/30/2015
US,602268,R31SCVQR9PZKON,B00HFQQ0VU,311309827,Waterpik Aquarius Water Flosser,Beauty,5,0,1,N,Y,Five Stars,Easy to use. Works well as described,6/15/2015
US,36701575,R2E3LEWUXNJKCM,B000NZAIC2,14865456,Dudu-Osun African Black Soap 150g (6 pack),Beauty,1,0,1,N,Y,Smells like washing powder,Will not recommend this! Dried up my skin and smelled like a cheap washing powder.<br />Did not see any visible benefits on skin.,6/17/2015
US,17275214,R1K5YTOAE9DA17,B00W2U437W,884895186,"XTAVA Define Lashes Volumizing Waterproof Mascara (Black) - Long-wear Formula with Easy-On Easy-Off Technology (TM) - Fiber Thickening & Lash Lengthening Voluminous Mascara - Smudge, Clump and Flake Resistant - Cruelty Free",Beauty,5,0,0,N,N,Love it. Like the color,Received item for free for product review and honest opinion. Love it. Like the color. Makes my lashes look dark and thick. Last all day. Doesn't wear off,8/6/2015
US,18010817,R3NHRDWRWXJGL,B00IMPUTGU,206838296,"Sweet Almond Oil for Skin, Hair and Face - Large 16oz - WITH PUMP + FREE Recipe eBook! - All Natural Sensual Massage Oil - Use with Essential Oils and Aromatherapy as a Carrier and Base oil",Beauty,5,0,0,N,Y,Great affordable oil!,I use this oil as a carrier oil to use with my essential oils. Good quality oil at an affordable price!,8/27/2015
US,2810540,R1K5JR2PH7D6FZ,B000NZAIC2,14865456,Dudu-Osun African Black Soap 150g (6 pack),Beauty,4,1,1,N,Y,new fresh skin,This is a soap to go to for a deep clean however it will leave your skin dry so make sure to use lotion. If you're looking for an exfoliating bar the you have arrived to the right location,11/17/2014
US,52987244,R15948JDQ0HL6R,B00PATJU8Y,379370722,TRESemmé PERFECTLY (UN)DONE Hair Spray 7.7 oz,Beauty,3,0,0,Y,N,A light non-aerosol hairspray with good holding power,"I don't know why I did not (immediately) realize this was hair spray. I is non-aerosol, and lighter than most, but hairspray it is.<br /><br />I tried it because I have used products with kelp which were very nice, left my hair feeling soft. The Tresemme spray left it slightly tacky and stiff, not as sticky or stiff as mainstream harsprays, but still, some of that. I have very fine straight hair and have to say that it holds very well. I wike up with a curl on the end of my hair even though I had washed it off (not with shampoo, just rinsed in the sink) which does tell me that you've got to shampoo to get it out.<br /><br />The rfagrenxce is fruity and reminds me of (the old version of) &#34;Herbal Essence&#34; shampoo (not the original, which was grassy, herbal, nor the new which is lightly minty) but the formul which they used for many years that smelled fruity. It also reminds me of some of the Body Shop's shower gels, also fruity and clearly aimed at teenagers. I am guessing I am the wrong audience for this. I do not use hair spray and do not like to ssmell like fruit. There are a number of Tresemme products which I have liked, but this one is nt for me.<br /><br />Pros:<br />good holding power even on fine hair<br />lighter and less sticky than most hair sprays<br /><br />Cons:<br />leaves your hair somewhat stif and slightly sticky<br />Has a sweet fruity smell similar to products marketed towards teenages (this may be a pr4o or con depending on whether you like sweet fruity smells)",8/31/2015
US,13740274,R240SMGW9KS0KR,B001SYWTFG,111742328,CoverGirl Queen Collection Perfect Point Plus Eyeliner Black Onyx 200,Beauty,5,0,0,N,Y,My favorite,"I love this liner, I love in Arizona, so we sweat! This liner has never gone under my eyes, or given me a black eye. Its soft enough to be easy to apply, but still control. those days that you screw it up- just smudge em!",9/22/2013
US,19615561,R1GQLJ8VOUH01M,B00F0BK2BQ,319821354,Mens Durable Shave Soap Cup Shinning Stainless Steel Shaving Mug Bowl,Beauty,2,0,0,N,Y,Way too small.,"Wish I would have listened to the other reviews here. As others have said, it's way to small. You can work up a lather but it's not easy and it doesn't create very much. Not worth my time or price to return it. Will keep this as a sauce dipping bowl in my kitchen or something. I'd skip this if I were you.",8/29/2015
US,38384071,RF1Y1BN0KSN8A,B000VEPHYY,510326016,Ardell Brow Sculpting Gel - Clear 7.3ml/0.25oz,Beauty,5,0,0,N,Y,Excellent Product,"If you have hairs that have a mind of its own. This works, just put on and hold down for a minute or so to set.",6/3/2015
US,26030841,R1ACE2V0FTMBOP,B007S69QAY,602097956,Conair Xtreme Instant Heat Jumbo And Super Jumbo Hot Rollers,Beauty,5,0,0,N,Y,"Buy these rollers, you won't regret it!","Wonderful product! I have thick, medium long hair and It works wonders. My curls stay in and my hair is bouncy and shiny. Some reviews claim that the clips leave crimp mark in their hair, but I don't experience this problem. This product is easy to use, and after only three times I can put all the rollers in in under five minutes.",12/11/2014
US,2010410,R3J7PPWUDUC5EQ,B00W2U437W,884895186,"XTAVA Define Lashes Volumizing Waterproof Mascara (Black) - Long-wear Formula with Easy-On Easy-Off Technology (TM) - Fiber Thickening & Lash Lengthening Voluminous Mascara - Smudge, Clump and Flake Resistant - Cruelty Free",Beauty,5,1,1,N,Y,So far so good,"(eye on left has 1 coat of the mascara) this mascara is pretty good. haven't gone swimming, but it last all day with normal wear 'n tear. doesn't burn or make my eyes water like other mascara.",8/14/2015
US,12917162,RNQFX5DA2W2WW,B001AT00MI,432194503,"Clubman Club Mend, 4 Fluid Ounce",Beauty,3,0,1,N,Y,not convinced,I am not 100% sure yet the product does what it claims it does. I does not seem to stop the bleeding on razor cuts or improve ingrown hairs....,4/9/2014
US,14340115,R1R255VWGUHYKO,B00PKIE760,196988457,"InstaNatural Cellulite Cream - With Caffeine and Retinol - Firming Lotion and Dimple Remover for Legs, Arms, Stomach, Buttocks and More - No Wrap Needed - With Jojoba Oil and Vitamin E - 4 OZ",Beauty,5,0,0,N,N,an excellent product!,"Fast shipment, an excellent product!",8/22/2015
US,38508873,R5IR3UPBQJPDW,B000NZAIC2,14865456,Dudu-Osun African Black Soap 150g (6 pack),Beauty,5,1,1,N,Y,Amazing! My New Soap For Life!!!!!,I love this soap! Its smells great like I'm in a forest or jungle lol. My skin felt so soft like butter! I have acne problems and also some on my body and I already see a difference in my skin. Their already getting smaller and lighter. So if you suffer from acne this will be great for you! I also got it delivered pretty fast too! I will buy again This is my new soap! This seller has a customer For life!!! Lol :),11/17/2012
US,28586346,R25XBFVIFYOJOH,B00NL2AOPU,216929872,Philips Sonicare Powerup Battery Toothbrush,Beauty,5,0,0,N,Y,Five Stars,"This is a very strong tooth brush, much stronger vib than the cheap ones.",8/28/2015
US,44895159,R26MEA9XC0ZQC2,B00IUHQ90U,790875169,"Deva Curl Light Defining Gel, 32 oz",Beauty,5,0,0,N,Y,I've been using this for years and will be using ...,I've been using this for years and will be using it for years to come.<br />This is a replacement of the AnGel version of the product.,8/21/2015
US,36243483,R10KH09X6HGQDD,B00SM99KWU,116158747,Biore UV Aqua Rich Watery Essence SPF50+/PA++++ (pack of 2),Beauty,1,3,6,N,Y,One of the worst sunscreens i ever used,Sunscreen DOES NOT WORK. Was out in sun for only 2 hours and got burned. And I am not fair skinned! I am medium toned. One of the worst sunscreens i ever used.,8/1/2015
US,27367752,R201UNMF3I79XF,B00461F4PA,608719013,"Baby Foot Exfoliant Foot Peel, Lavender Scented, 2.4 Fl. Oz.",Beauty,3,0,0,N,Y,I paid extra thinking I was getting a 2 pack ...,I paid extra thinking I was getting a 2 pack - I did not. Read the description carefully. The product worked as stated.,8/30/2015
US,30128335,R2MZONB0N7M1R6,B000NYL1Z6,166146615,Murad Clarifying Cleanser,Beauty,5,0,0,N,Y,Great product.,Used this product for many years and loved it. Would recommend to anybody with oily skin. Works well to prevent blemishes.,6/25/2014
US,27502270,RZN9PXM4IJFY,B0016J22EQ,106393691,"Alba Botanica Sunless Tanning Lotion, 4 Ounce",Beauty,4,0,0,N,Y,Tanning Lotion,Good results and love the smell of this tanning cream. I appreciate a clean smelling self tanner. Product line is one that I purchase often.,12/6/2013
US,41863045,R3B26W05M2QOLH,B005CK3GIQ,903406164,"System 2 Noticeably Thinning For Fine Hair Kit Nioxin 10.1oz Cleanser, 5.07oz Scalp Therapy, 3.38oz Scalp Treatment Unisex 3 Pc Kit",Beauty,5,4,4,N,Y,Worked for me,I have used this product for over 15 years. It has slowed the thinning of my hair dramatically. I am 73 yrs old and my hair is very healthy.,7/5/2015
US,11098319,R38LKUD9J2J6S5,B001BKR5X8,273206673,India Temple Incense - Song of India - 120 Stick Large Box,Beauty,5,0,0,N,Y,Five Stars,"I love this scent, and it is very potent without being overpowering.",8/24/2015
US,18850039,R3FUDONZO95UTW,B00HDZGF4K,371977855,"Joy & Karma Topical Vitamin C Anti Aging Serum for Face with Hyaluronic Acid, 1 fl oz",Beauty,5,0,0,N,N,Awesome,This product is excellent great improvement in my skins appearance I alternate between this product and the hyaluronic acid serum.Together there a powerful dose of excellent skin care,8/31/2015
US,22946621,RH01O8LO4S4DZ,B000NL0T1G,585793391,"Merkur Futur MK 23C Long-Handled Traditional Double Edge Safety Razor - Excellent Comfort, Control, and Design - 4.2 Inches, Chrome Finish",Beauty,5,0,0,N,Y,Can't go wrong!,Couldn't be happier with this razor. The blades are very affordable and it does a great job of shaving my face and head. I would buy this product again in a heart beat.,8/30/2015
US,50175494,R3PZJU4T47KUAN,B003UKKH6O,10034795,Oral-B Vitality Prowhite Rechargeable Electric Toothbrush 1 Count,Beauty,5,0,0,N,Y,Five Stars,Works great. Replacement heads are not too expensive.,5/24/2015
US,52547169,R3GC80TIX1WQFS,B007S69QAY,602097956,Conair Xtreme Instant Heat Jumbo And Super Jumbo Hot Rollers,Beauty,3,0,0,N,Y,Big and clumsy rollers,"It needs to be plugged at least 10-15 minutes for it to be effective, and then I burn my fingers in handling. The curls last about 10 minutes and then nothing. I need to use hair spray on each section of hair beforeI put in the curler. It's cumbersome to use, and then the curlers are so heavy that they fall over or out. Difficult to use. Guess I need practice. The curls when they do &#34;take&#34; are too loose. My hair is down past my shoulders for a few inches and I don't think the smaller curlers would be big enough. I ordered the jumbo/large set. Very disappointed.",1/2/2015
